,entmun,x,y,z,x16,y16,z16,dx,dy,dz
1552,20555,-4.41105771690886,2.277870079031594,0.7673365671773487,-4.320800391732362,2.028009739189651,0.6333713326326604,0.022564331294124385,-0.06246508496048575,-0.03349130863617206
1553,20556,-4.655105156859827,2.660734849066904,1.0115234534926016,-4.570861871503202,2.420122497548463,0.9079525550786783,0.02106082133915632,-0.06015308787961027,-0.025892724603480827
1554,20557,-1.5199927488291454,-0.4638233265544671,-0.7738626208368264,-1.6117609944773017,-0.320639737348054,-0.7620053311336352,-0.022942061412039083,0.03579589730160328,0.002964322425797805
1555,20558,-4.297158260509701,2.2264220964883563,0.7651908494824731,-4.533392034272414,2.262046844333381,0.7363712211241341,-0.05905844344067823,0.008906186961256224,-0.007204907089584739
1556,20559,-1.190216360154485,-1.7195135590282036,1.3966560762805824,-1.185008121688708,-0.35703557077036546,-0.748488293026081,0.001302059616444251,0.34061949706445954,-0.5362860923266659
1557,20560,-3.521063009082915,1.138320665964132,0.17071327343003687,-2.972164967796908,0.2785254842757323,-0.2876280207482889,0.13722451032150174,-0.21494879542209994,-0.11458532354458145
1558,20561,-3.259604671756811,1.0274394814658854,0.04272120542823925,-3.496469656718658,1.003452681851146,0.08529041351314492,-0.059216246240461734,-0.005996699903684843,0.01064230202122642
1559,20562,-4.226819827329426,2.0006114672684956,0.6158440086218497,-3.607586120038787,1.1195454505384246,0.11948430646877042,0.15480842682265983,-0.22026650418251775,-0.12408992553826984
1560,20563,-4.144642521119983,2.0557327078098466,0.627500407842754,-4.28669997791524,1.94290466140987,0.5600867669670588,-0.03551436419881426,-0.02820701159999417,-0.01685341021892378
1561,20564,-3.3794534064046795,1.2270316674280137,0.1839322062748784,-3.8548448601004965,1.5380883713196363,0.3080659534097286,-0.11884786342395426,0.07776417597290564,0.031033436783712544
1562,20565,0.3955832193584311,-2.230086211309938,-1.8273671377002998,1.2811585080493126,-1.8686993434635149,-1.7414226429988275,0.22139382217272038,0.09034671696160579,0.021486123675368063
1563,20566,-4.138924051732799,2.140142227686748,0.6895261355771576,-3.7543672254895144,1.6673538629443831,0.48786096363556697,0.09613920656082109,-0.11819709118559124,-0.050416292985397654
1564,20567,-3.827327730491556,1.3833710196085887,0.3091965388657039,-3.2064637592876957,0.6820962008905266,-0.01840757557763013,0.1552159928009651,-0.17531870467951552,-0.08190102861083351
1565,20568,-3.6380933743457007,1.20853415550749,0.20386446830356222,-3.6466847375381937,1.1365947348129783,0.10032082188352354,-0.002147840798123246,-0.01798485517362791,-0.025885911605009672
1566,20569,-3.9057384688871166,1.9666974893920004,0.6228762262379057,-4.070033779255769,1.7951910492697334,0.5546901766880362,-0.04107382759216305,-0.04287661003056675,-0.017046512387467377
